Time,Fragment,Date,,Rep,BW,AW_kelsey,Notes
1,100W,10/4/19,,NA,5.193,9.708624738,
1,103W,10/4/19,,NA,4.84,9.047501256,
1,104W,10/4/19,,NA,6.111,11.42604801,
1,105W,10/4/19,,NA,4.714,8.81310553,
1,106W,10/4/19,,NA,5.346,9.993635884,
1,107W,10/4/19,,NA,8.72,16.30088008,
1,108W,10/4/19,,NA,3.608,6.74467607,
1,109R,10/4/19,,NA,8.92,16.67475348,
1,10B,10/4/19,,NA,8.142,15.21959455,
1,10W,10/4/19,,NA,5.245,9.804575224,
1,111W,10/4/19,,NA,6.454,12.06613982,
1,112W,10/4/19,,NA,5.846,10.92944738,
1,113W,10/4/19,,NA,4.845,9.058250125,
1,11W,10/4/19,,NA,3.86,7.215381352,
1,12B,10/4/19,,NA,6.506,12.16459963,
1,13B,10/4/19,,NA,4.326,8.086881563,
1,15W,10/4/19,,NA,3.317,6.201330302,
1,184W,10/4/19,,NA,2.958,5.530158285,
1,185W,10/4/19,,NA,3.485,6.515416371,
1,18W,10/4/19,,NA,3.935,7.356906965,
1,191W,10/4/19,,NA,2.887,5.397557918,
1,192W,10/4/19,,NA,2.279,4.26072709,
1,194W,10/4/19,,NA,1.057,1.9759209,
1,19B,10/4/19,,NA,7.566,14.14653563,
1,1B,10/4/19,,NA,5.008,9.362756151,
1,21B,10/4/19,,NA,5.733,10.71708091,
1,21W,10/4/19,,NA,3.717,6.94897565,
1,22B,10/4/19,,NA,7.813,14.60460479,
1,230G,10/4/19,,NA,7.182,13.42855127,
1,23B,10/4/19,,NA,2.92,5.459115008,
1,24B,10/4/19,,NA,8.126,15.19204403,
1,259G,10/4/19,,NA,7.978,14.91534916,
1,25W,10/4/19,,NA,5.953,11.12834164,
1,26B,10/4/19,,NA,6.755,12.62887736,
1,28B,10/4/19,,NA,5.56,10.39555076,
1,29B,10/4/19,,NA,6.834,12.77657259,
1,2B,10/4/19,,NA,5.462,10.21231982,
1,302B,10/4/19,,NA,2.178,4.071269581,
1,303B,10/4/19,,NA,5.7,10.6553918,
1,304B,10/4/19,,NA,5.941,11.10705557,
1,305G,10/4/19,,NA,10.754,20.10524753,
1,306G,10/4/19,,NA,18.852,35.24854476,
1,310B,10/4/19,,NA,3.798,7.099855796,
1,311G,10/4/19,,NA,5.976,11.17249017,
1,312B,10/4/19,,NA,4.297,8.033705013,
1,312G,10/4/19,,NA,9.002,16.82804157,
1,313B,10/4/19,,NA,9.018,16.85925811,
1,313G,10/4/19,,NA,9.242,17.27668964,
1,314G,10/4/19,,NA,5.287,9.883086599,
1,316B,10/4/19,,NA,5.988,11.19289534,
1,316G,10/4/19,,NA,8.901,16.63837031,
1,317B,10/4/19,,NA,7.381,13.79886717,
1,317G,10/4/19,,NA,15.296,28.59752196,
1,318G,10/4/19,,NA,15.585,29.13256953,
1,319G,10/4/19,,NA,4.608,8.614043052,
1,320B,10/4/19,,NA,7.455,13.93613085,
1,320G,10/4/19,,NA,4.204,7.859629963,
1,322G,10/4/19,,NA,3.991,7.461413697,
1,323B,10/4/19,,NA,7.193,13.4463567,
1,324B,10/4/19,,NA,5.843,10.92271127,
1,325B,10/4/19,,NA,4.466,8.350307708,
1,325G,10/4/19,,NA,7.434,13.89687414,
1,326B,10/4/19,,NA,5.601,10.47032446,
1,326G,10/4/19,,NA,10.943,20.45541921,
1,328G,10/4/19,,NA,11.791,22.04170608,
1,32B,10/4/19,,NA,5.839,10.91523381,
1,32W,10/4/19,,NA,5.972,11.16501193,
1,330B,10/4/19,,NA,4.692,8.771069878,
1,331B,10/4/19,,NA,5.518,10.3172857,
1,331G,10/4/19,,NA,6.538,12.22318285,
1,332B,10/4/19,,NA,5.113,9.558073377,
1,332G,10/4/19,,NA,6.571,12.28456255,
1,334G,10/4/19,,NA,7.763,14.51151906,
1,336G,10/4/19,,NA,5.752,10.75259888,
1,337G,10/4/19,,NA,7.255,13.56504309,
1,338B,10/4/19,,NA,6.46,12.0761107,
1,33B,10/4/19,,NA,3.511,6.564528544,
1,33W,10/4/19,,NA,7.411,13.85672423,
1,340G,10/4/19,,NA,4.838,9.045855059,
1,342G,10/4/19,,NA,4.883,9.129061159,
1,343B,10/4/19,,NA,9.855,18.4226116,
1,343G,10/4/19,,NA,4.138,7.734836494,
1,345G,10/4/19,,NA,3.962,7.406239664,
1,346B,10/4/19,,NA,12.558,23.47551056,
1,347B,10/4/19,,NA,8.223,15.374962,
1,349G,10/4/19,,NA,4.751,8.883186727,
1,34B,10/4/19,,NA,5.831,10.90027887,
1,350B,10/4/19,,NA,9.265,17.31968509,
1,350G,10/4/19,,NA,5.769,10.78659319,
1,352G,10/4/19,,NA,10.122,18.92173259,
1,353G,10/4/19,,NA,4.59,8.582156825,
1,354G,10/4/19,,NA,9.859,18.42961051,
1,355G,10/4/19,,NA,7.554,14.12409862,
1,356G,10/4/19,,NA,8.752,16.36280807,
1,357B,10/4/19,,NA,5.161,9.647301336,
1,357G,10/4/19,,NA,8.916,16.66684322,
1,360G,10/4/19,,NA,5.338,9.978162087,
1,361B,10/4/19,,NA,6.602,12.34409572,
1,361G,10/4/19,,NA,5.021,9.387780637,
1,366B,10/4/19,,NA,5.98,11.17852428,
1,366G,10/4/19,,NA,5.232,9.78253693,
1,367B,10/4/19,,NA,7.627,14.26059044,
1,367G,10/4/19,,NA,5.141,9.609915941,
1,368G,10/4/19,,NA,4.942,9.238411624,
1,369G,10/4/19,,NA,4.299,8.038059301,
1,370G,10/4/19,,NA,7.157,13.38180749,
1,371G,10/4/19,,NA,6.227,11.64054819,
1,372B,10/4/19,,NA,4.758,8.895137515,
1,374B,10/4/19,,NA,5.134,9.596831052,
1,374G,10/4/19,,NA,4.681,8.750506841,
1,375G,10/4/19,,NA,5.63,10.52535187,
1,377B,10/4/19,,NA,13.684,25.58567189,
1,377G,10/4/19,,NA,9.76,18.24454799,
1,379B,10/4/19,,NA,5.065,9.470288523,
1,37B,10/4/19,,NA,5.793,10.8303607,
1,37W,10/4/19,,NA,3.028,5.661605853,
1,380B,10/4/19,,NA,8.178,15.28965315,
1,381B,10/4/19,,NA,5.703,10.66044556,
1,382B,10/4/19,,NA,8.428,15.75665113,
1,382G,10/4/19,,NA,9.435,17.63747747,
1,383G,10/4/19,,NA,9.229,17.25372512,
1,386B,10/4/19,,NA,5.462,10.21048245,
1,387G,10/4/19,,NA,5.752,10.75259888,
1,388B,10/4/19,,NA,6.046,11.3018993,
1,389B,10/4/19,,NA,5.861,10.95635988,
1,389G,10/4/19,,NA,6.095,11.39379175,
1,38B,10/4/19,,NA,5.106,9.544987809,
1,392G,10/4/19,,NA,8.229,15.3846087,
1,395B,10/4/19,,NA,5.866,10.96795903,
1,399G,10/4/19,,NA,6.369,11.90844375,
1,3B,10/4/19,,NA,4.431,8.284866425,
1,3W,10/4/19,,NA,11.096,20.74249603,
1,401B,10/4/19,,NA,5.877,10.98626975,
1,402B,10/4/19,,NA,4.81,8.993502033,
1,403G,10/4/19,,NA,10.429,19.49764055,
1,405B,10/4/19,,NA,4.298,8.034539287,
1,406B,10/4/19,,NA,3.921,7.331106927,
1,407B,10/4/19,,NA,10.755,20.10711709,
1,409B,10/4/19,,NA,10.228,19.12185901,
1,40W,10/4/19,,NA,7.98,14.91754851,
1,417G,10/4/19,,NA,8.373,15.65382533,
1,418G,10/4/19,,NA,7.688,14.37464524,
1,41B,10/4/19,,NA,4.055,7.581259909,
1,420G,10/4/19,,NA,3.433,6.417536848,
1,421B,10/4/19,,NA,12.518,23.40073588,
1,421G,10/4/19,,NA,3.387,6.332846442,
1,422G,10/4/19,,NA,4.206,7.862557525,
1,424B,10/4/19,,NA,8.355,15.61856113,
1,424G,10/4/19,,NA,5.2,9.720708305,
1,425B,10/4/19,,NA,8.285,15.49088656,
1,425G,10/4/19,,NA,4.326,8.086881563,
1,427B,10/4/19,,NA,8.923,16.68036158,
1,427G,10/4/19,,NA,12.585,23.52476019,
1,428G,10/4/19,,NA,5.525,10.32798439,
1,429B,10/4/19,,NA,6.86,12.82319069,
1,430B,10/4/19,,NA,8.278,15.47461987,
1,432B,10/4/19,,NA,8.704,16.27223138,
1,432G,10/4/19,,NA,2.913,5.446167722,
1,434B,10/4/19,,NA,8.453,15.80134878,
1,434G,10/4/19,,NA,3.139,5.868998889,
1,435B,10/4/19,,NA,7.85,14.67453081,
1,436B,10/4/19,,NA,12.11,22.63685704,
1,436W,10/4/19,,NA,2.375,4.439746582,
1,437G,10/4/19,,NA,2.852,5.332121642,
1,438B,10/4/19,,NA,4.619,8.635497336,
1,438G,10/4/19,,NA,2.518,4.707551914,
1,440B,10/4/19,,NA,5.053,9.446886348,
1,441G,10/4/19,,NA,2.612,4.883165025,
1,442B,10/4/19,,NA,6.349,11.86983602,
1,443G,10/4/19,,NA,4.706,8.797241016,
1,444B,10/4/19,,NA,5.157,9.639824257,
1,444G,10/4/19,,NA,5.625,10.51491623,
1,445B,10/4/19,,NA,6.058,11.32608447,
1,446B,10/4/19,,NA,4.465,8.346289569,
1,447B,10/4/19,,NA,4.41,8.24475931,
1,448B,10/4/19,,NA,6.272,11.72587991,
1,448G,10/4/19,,NA,3.729,6.971588995,
1,449B,10/4/19,,NA,6.283,11.74704665,
1,449G,10/4/19,,NA,3.318,6.203833627,
1,44B,10/4/19,,NA,5.686,10.62922066,
1,450B,10/4/19,,NA,6.662,12.45500828,
1,450G,10/4/19,,NA,3.522,6.584420834,
1,451G,10/4/19,,NA,3.176,5.937569724,
1,452B,10/4/19,,NA,6.242,11.66798197,
1,452G,10/4/19,,NA,3.859,7.215001277,
1,453G,10/4/19,,NA,15.03,28.09658573,
1,454B,10/4/19,,NA,8.543,15.97165052,
1,454G,10/4/19,,NA,4.172,7.799603554,
1,456B,10/4/19,,NA,6.369,11.90537923,
1,456G,10/4/19,,NA,4.493,8.399932784,
1,457B,10/4/19,,NA,7.259,13.56902934,
1,457G,10/4/19,,NA,7.329,13.70305602,
1,458B,10/4/19,,NA,2.188,4.090174956,
1,459B,10/4/19,,NA,2.183,4.08061593,
1,459G,10/4/19,,NA,7.541,14.09979186,
1,461B,10/4/19,,NA,3.924,7.336153182,
1,461G,10/4/19,,NA,4.281,8.002343929,
1,462B,10/4/19,,NA,3.356,6.274884162,
1,463B,10/4/19,,NA,,,
1,463G,10/4/19,,NA,4.088,7.642761011,
1,464G,10/4/19,,NA,4.363,8.157515818,
1,465G,10/4/19,,NA,3.858,7.213499135,
1,466B,10/4/19,,NA,4.887,9.137472855,
1,467B,10/4/19,,NA,2.233,4.174727333,
1,46B,10/4/19,,NA,5.824,10.8871933,
1,46W,10/4/19,,NA,7.394,13.82138076,
1,471B,10/4/19,,NA,2.157,4.033052783,
1,472B,10/4/19,,NA,3.045,5.692663668,
1,474B,10/4/19,,NA,5.144,9.617016302,
1,475G,10/4/19,,NA,2.406,4.497463091,
1,476B,10/4/19,,NA,2.598,4.857116709,
1,477B,10/4/19,,NA,3.479,6.504199011,
1,47B,10/4/19,,NA,6.602,12.34156081,
1,47W,10/4/19,,NA,6.798,12.70926843,
1,482G,10/4/19,,NA,3.855,7.207338335,
1,484G,10/4/19,,NA,3.36,6.280746462,
1,485G,10/4/19,,NA,2.561,4.787199907,
1,488G,10/4/19,,NA,,,
1,489G,10/4/19,,NA,4.888,9.139342606,
1,48B,10/4/19,,NA,4.23,7.908238522,
1,48W,10/4/19,,NA,8.03,15.01295119,
1,493B,10/4/19,,NA,1.981,3.703976617,
1,493G,10/4/19,,NA,1.984,3.709111566,
1,494G,10/4/19,,NA,2.524,4.719010942,
1,496G,10/4/19,,NA,2.503,4.67878226,
1,4B,10/4/19,,NA,4.706,8.797012585,
1,4W,10/4/19,,NA,10.77,20.13721765,
1,50W,10/4/19,,NA,18.469,34.52533878,
1,51W,10/4/19,,NA,8.316,15.54765904,
1,52B,10/4/19,,NA,4.178,7.811221677,
1,52W,10/4/19,,NA,8.762,16.37854181,
1,54W,10/4/19,,NA,7.197,13.45556783,
1,56B,10/4/19,,NA,5.111,9.555810191,
1,56W,10/4/19,,NA,9.312,17.40978848,
1,57B,10/4/19,,NA,5.427,10.14636191,
1,58W,10/4/19,,NA,8.133,15.2055208,
1,59B,10/4/19,,NA,5.428,10.14797132,
1,59W,10/4/19,,NA,7.839,14.65660474,
1,61W,10/4/19,,NA,6.158,11.51304526,
1,62W,10/4/19,,NA,5.899,11.02739582,
1,64B,10/4/19,,NA,6.496,12.14590212,
1,64W,10/4/19,,NA,8.952,16.73457322,
1,65W,10/4/19,,NA,9.64,18.02255777,
1,68B,10/4/19,,NA,5.544,10.36589922,
1,68W,10/4/19,,NA,5.557,10.38807232,
1,69W,10/4/19,,NA,8.671,16.21261042,
1,6W,10/4/19,,NA,7.981,14.92095783,
1,70B,10/4/19,,NA,8.682,16.22900023,
1,70W,10/4/19,,NA,8.845,16.53455095,
1,71B,10/4/19,,NA,10.581,19.77977203,
1,72B,10/4/19,,NA,7.16,13.38741675,
1,72W,10/4/19,,NA,4.656,8.703772667,
1,73B,10/4/19,,NA,11.361,21.23787828,
1,73W,10/4/19,,NA,12.171,22.75147475,
1,74W,10/4/19,,NA,6.144,11.48539074,
1,77B,10/4/19,,NA,8.919,16.67288411,
1,78B,10/4/19,,NA,6.579,12.29983481,
1,78W,10/4/19,,NA,8.649,16.1677352,
1,79B,10/4/19,,NA,3.871,7.23594332,
1,79W,10/4/19,,NA,5.822,10.88288866,
1,7W,10/4/19,,NA,12.809,23.94963982,
1,80W,10/4/19,,NA,3.593,6.716461159,
1,81W,10/4/19,,NA,7.081,13.23936959,
1,82B,10/4/19,,NA,5.196,9.715225896,
1,83B,10/4/19,,NA,5.044,9.430302091,
1,85B,10/4/19,,NA,6.925,12.94769586,
1,86B,10/4/19,,NA,3.402,6.359586472,
1,86W,10/4/19,,NA,3.543,6.623680583,
1,87W,10/4/19,,NA,5.557,10.38807232,
1,88B,10/4/19,,NA,6.336,11.8461384,
1,88W,10/4/19,,NA,4.869,9.10288732,
1,89B,10/4/19,,NA,7.352,13.74287142,
1,89W,10/4/19,,NA,3.993,7.463994233,
1,90W,10/4/19,,NA,3.605,6.738717558,
1,91W,10/4/19,,NA,4.987,9.322533138,
1,92W,10/4/19,,NA,3.722,6.957240558,
1,93W,10/4/19,,NA,3.705,6.926541507,
1,94B,10/4/19,,NA,7.04,13.1620394,
1,95W,10/4/19,,NA,4.492,8.398063224,
1,96B,10/4/19,,NA,7.152,13.37074895,
1,96W,10/4/19,,NA,7.635,14.27445608,
1,97B,10/4/19,,NA,4.229,7.906975566,
1,97W,10/4/19,,NA,5.733,10.71652365,
1,98B,10/4/19,,NA,7.477,13.97725692,
1,98W,10/4/19,,NA,6.029,11.27186584,
1,99B,10/4/19,,NA,6.2,11.59007529,
1,99W,10/4/19,,NA,3.957,7.398038338,
1,9B,10/4/19,,NA,5.689,10.63427578,
1,Standard,10/4/19,,NA,17.489,32.69080605,
2,100W,10/10/19,,Top,5.296,9.89686727,
2,103W,10/10/19,,Top,4.963,9.274575578,
2,104W,10/10/19,,Top,6.307,11.78616727,
2,105W,10/10/19,,Top,4.865,9.091204495,
2,106W,10/10/19,,Top,5.528,10.33041584,
2,107W,10/10/19,,Top,8.959,16.74164462,
2,108W,10/10/19,,Top,3.679,6.875108513,
2,109R,10/10/19,,Top,9.174,17.14297146,
2,10B,10/10/19,,Bottom,8.21,15.34079996,
2,10W,10/10/19,,Top,5.332,9.963885378,
2,111W,10/10/19,,Top,6.608,12.34834107,
2,112W,10/10/19,,Top,5.986,11.18543388,
2,113W,10/10/19,,Top,4.906,9.167821018,
2,11W,10/10/19,,Top,3.826,7.149629681,
2,12B,10/10/19,,Top,6.669,12.46265253,
2,13B,10/10/19,,Top,4.486,8.382968831,
2,15W,10/10/19,,Top,3.391,6.336419358,
2,184W,10/10/19,,Top,3.022,5.647198352,
2,185W,10/10/19,,Top,3.537,6.609576629,
2,18W,10/10/19,,Top,3.95,7.381538088,
2,191W,10/10/19,,Top,2.999,5.604362716,
2,192W,10/10/19,,Bottom,2.334,4.361083487,
2,194W,10/10/19,,Bottom,1.056,1.973189374,
2,19B,10/10/19,,Bottom,7.835,14.64009351,
2,1B,10/10/19,,Top,5.176,9.672368852,
2,21B,10/10/19,,Top,5.867,10.96363757,
2,21W,10/10/19,,Top,3.715,6.942383291,
2,22B,10/10/19,,Top,7.889,14.74251999,
2,230G,10/10/19,,Top,7.361,13.75582326,
2,23B,10/10/19,,Bottom,2.985,5.577623372,
2,24B,10/10/19,,Top,8.305,15.51991742,
2,259G,10/10/19,,Top,8.23,15.37936547,
2,25W,10/10/19,,Top,6.044,11.2943967,
2,26B,10/10/19,,Bottom,6.949,12.98421986,
2,2B,10/10/19,,Top,5.481,10.24179136,
2,302B,10/10/19,,Bottom,2.121,3.963092577,
2,303B,10/10/19,,Top,5.839,10.91131409,
2,304B,10/10/19,,Top,6.068,11.3395375,
2,305G,10/10/19,,Top,11.265,21.05085686,
2,306G,10/10/19,,Top,19.679,36.77500963,
2,310B,10/10/19,,Top,3.864,7.220640117,
2,311G,10/10/19,,Top,6.152,11.49651198,
2,312B,10/10/19,,Bottom,4.364,8.154142389,
2,312G,10/10/19,,Top,9.392,17.55124196,
2,313B,10/10/19,,Top,9.227,17.24245506,
2,313G,10/10/19,,Top,9.692,18.11139855,
2,314G,10/10/19,,Bottom,5.385,10.06214468,
2,316B,10/10/19,,Bottom,6.119,11.43366078,
2,316G,10/10/19,,Bottom,9.142,17.08184457,
2,317B,10/10/19,,Top,7.498,14.01148023,
2,317G,10/10/19,,Bottom,15.874,29.66137133,
2,318G,10/10/19,,Bottom,16.079,30.04364241,
2,319G,10/10/19,,Bottom,4.798,8.965305507,
2,320B,10/10/19,,Top,7.682,14.35532023,
2,320G,10/10/19,,Top,4.363,8.153329286,
2,322G,10/10/19,,Bottom,4.071,7.606869262,
2,323B,10/10/19,,Top,7.393,13.81455273,
2,324G,10/10/19,,Top,6.01,11.23115036,
2,325B,10/10/19,,Bottom,4.59,8.576646994,
2,325G,10/10/19,,Top,7.623,14.24506719,
2,326B,10/10/19,,Bottom,5.824,10.88243836,
2,326G,10/10/19,,Bottom,11.19,20.90799109,
2,328G,10/10/19,,Top,12.131,22.66973128,
2,32B,10/10/19,,Top,5.911,11.04614472,
2,32W,10/10/19,,Top,6.038,11.28260103,
2,330B,10/10/19,,Bottom,4.876,9.110815373,
2,331B,10/10/19,,Bottom,5.607,10.47669028,
2,331G,10/10/19,,Top,6.695,12.51091759,
2,332B,10/10/19,,Bottom,5.309,9.919876705,
2,332G,10/10/19,,Top,6.708,12.53553354,
2,334G,10/10/19,,Top,8.037,15.0187072,
2,336G,10/10/19,,Bottom,5.97,11.15524674,
2,337G,10/10/19,,Bottom,7.467,13.95246691,
2,338B,10/10/19,,Bottom,6.686,12.49312893,
2,33B,10/10/19,,Top,3.548,6.630303073,
2,33W,10/10/19,,Top,7.505,14.02383582,
2,340G,10/10/19,,Bottom,4.871,9.101235443,
2,342G,10/10/19,,Top,4.995,9.334134934,
2,343B,10/10/19,,Bottom,10.269,19.18864358,
2,343G,10/10/19,,Top,4.067,7.599789072,
2,345G,10/10/19,,Top,4.011,7.495531461,
2,346B,10/10/19,,Bottom,13.113,24.50166571,
2,347B,10/10/19,,Bottom,8.561,15.9966612,
2,349G,10/10/19,,Top,4.797,8.964133188,
2,34B,10/10/19,,Top,5.922,11.06641583,
2,350B,10/10/19,,Bottom,9.661,18.05159707,
2,350G,10/10/19,,Top,5.801,10.8405829,
2,352G,10/10/19,,Bottom,10.455,19.53569593,
2,353G,10/10/19,,Bottom,4.726,8.830540085,
2,354G,10/10/19,,Bottom,10.223,19.10169515,
2,355G,10/10/19,,Bottom,7.742,14.46631831,
2,356G,10/10/19,,Bottom,9.032,16.87630936,
2,357B,10/10/19,,Bottom,5.189,9.69590877,
2,357G,10/10/19,,Bottom,9.193,17.17758515,
2,360G,10/10/19,,Bottom,5.319,9.938302468,
2,361B,10/10/19,,Top,6.574,12.28512187,
2,361G,10/10/19,,Bottom,5.055,9.445277217,
2,366B,10/10/19,,Bottom,6.021,11.25054282,
2,366G,10/10/19,,Top,5.258,9.825348154,
2,367B,10/10/19,,Bottom,7.859,14.68455661,
2,367G,10/10/19,,Top,5.134,9.593883633,
2,368G,10/10/19,,Top,5.105,9.539198119,
2,369G,10/10/19,,Top,4.361,8.149591798,
2,370G,10/10/19,,Bottom,7.221,13.49280347,
2,371G,10/10/19,,Top,6.445,12.04312084,
2,372B,10/10/19,,Bottom,4.836,9.036310428,
2,374B,10/10/19,,Top,5.15,9.623782764,
2,374G,10/10/19,,Bottom,4.853,9.068075787,
2,375G,10/10/19,,Bottom,5.821,10.87683271,
2,377B,10/10/19,,Top,13.942,26.05402634,
2,377G,10/10/19,,Bottom,10.135,18.93726698,
2,379B,10/10/19,,Top,5.228,9.769035802,
2,37B,10/10/19,,Bottom,5.955,11.12721849,
2,37W,10/10/19,,Bottom,3.089,5.771802438,
2,380B,10/10/19,,Top,8.622,16.11189417,
2,381B,10/10/19,,Top,5.813,10.862728,
2,382B,10/10/19,,Top,8.791,16.42812692,
2,382G,10/10/19,,Bottom,9.791,18.29497837,
2,383B,10/10/19,,Bottom,9.441,17.64098568,
2,386B,10/10/19,,Bottom,5.757,10.75668496,
2,387G,10/10/19,,Bottom,5.914,11.05032037,
2,388B,10/10/19,,Top,6.363,11.89051063,
2,389B,10/10/19,,Bottom,6.157,11.5046657,
2,389G,10/10/19,,Top,6.244,11.66843641,
2,38B,10/10/19,,Bottom,5.273,9.852610636,
2,392G,10/10/19,,Bottom,8.491,15.86586266,
2,395B,10/10/19,,Bottom,6.204,11.59218593,
2,399G,10/10/19,,Top,6.376,11.9151106,
2,3B,10/10/19,,Bottom,4.586,8.568949815,
2,3W,10/10/19,,Bottom,11.377,21.25849953,
2,401B,10/10/19,,Top,6.12,11.43641758,
2,402B,10/10/19,,Top,4.983,9.311710585,
2,403G,10/10/19,,Bottom,10.717,20.0247351,
2,405B,10/10/19,,Top,4.496,8.401872214,
2,406B,10/10/19,,Top,4.051,7.569694727,
2,407B,10/10/19,,Top,11.177,20.88694967,
2,409B,10/10/19,,Top,10.742,20.07249093,
2,40W,10/10/19,,Bottom,8.14,15.21000142,
2,417G,10/10/19,,Top,8.473,15.83345852,
2,418G,10/10/19,,Top,7.617,14.23422168,
2,41B,10/10/19,,Bottom,4.145,7.745142002,
2,420G,10/10/19,,Top,3.513,6.564558399,
2,421B,10/10/19,,Top,13.131,24.53720932,
2,421G,10/10/19,,Top,3.452,6.450737496,
2,422G,10/10/19,,Top,4.28,7.998223549,
2,424B,10/10/19,,Top,8.714,16.28381418,
2,424G,10/10/19,,Top,5.339,9.976450296,
2,425B,10/10/19,,Bottom,8.537,15.95140091,
2,425G,10/10/19,,Bottom,4.446,8.307575716,
2,427B,10/10/19,,Top,9.337,17.44801159,
2,427G,10/10/19,,Bottom,12.772,23.86450655,
2,428G,10/10/19,,Bottom,5.658,10.5717081,
2,429B,10/10/19,,Top,6.904,12.90180733,
2,430B,10/10/19,,Top,8.603,16.07680308,
2,432B,10/10/19,,Top,8.933,16.69219526,
2,432G,10/10/19,,Bottom,2.975,5.558793219,
2,434B,10/10/19,,Bottom,8.839,16.51568849,
2,434G,10/10/19,,Top,3.177,5.936846183,
2,435B,10/10/19,,Bottom,8.203,15.32732127,
2,436B,10/10/19,,Bottom,12.513,23.37995465,
2,436W,10/10/19,,Bottom,4.425,8.268336155,
2,437G,10/10/19,,Bottom,2.888,5.396373969,
2,438B,10/10/19,,Top,4.733,8.844079275,
2,438G,10/10/19,,Bottom,2.584,4.828208967,
2,440B,10/10/19,,Top,5.19,9.698530592,
2,441G,10/10/19,,Bottom,2.627,4.90855455,
2,442B,10/10/19,,Top,6.445,12.04405392,
2,443B,10/10/19,,Top,7.461,13.94161747,
2,443G,10/10/19,,Top,4.875,9.109420339,
2,444B,10/10/19,,Top,5.133,9.592014938,
2,444G,10/10/19,,Top,5.846,10.92383001,
2,445B,10/10/19,,Top,6.153,11.49808453,
2,446B,10/10/19,,Top,4.36,8.147723055,
2,447B,10/10/19,,Bottom,4.515,8.436286179,
2,448B,10/10/19,,Bottom,3.745,6.997539699,
2,448G,10/10/19,,Bottom,3.858,7.209055112,
2,449B,10/10/19,,Bottom,6.416,11.98830833,
2,449G,10/10/19,,Top,3.397,6.348122756,
2,44B,10/10/19,,Top,5.815,10.86674531,
2,450B,10/10/19,,Bottom,6.821,12.74538326,
2,450G,10/10/19,,Bottom,3.566,6.663077855,
2,451G,10/10/19,,Bottom,3.174,5.930625101,
2,452B,10/10/19,,Bottom,6.275,11.72515466,
2,452G,10/10/19,,Bottom,4.167,7.786250114,
2,453G,10/10/19,,Bottom,15.559,29.07202141,
2,454B,10/10/19,,Bottom,8.765,16.37784551,
2,454G,10/10/19,,Top,4.167,7.786854909,
2,456B,10/10/19,,Bottom,6.411,11.97927753,
2,456G,10/10/19,,Bottom,4.687,8.757440058,
2,457B,10/10/19,,Top,6.825,12.75384803,
2,457G,10/10/19,,Top,7.489,13.99502247,
2,458B,10/10/19,,Bottom,2.202,4.114548297,
2,459B,10/10/19,,Bottom,2.164,4.043543376,
2,459G,10/10/19,,Bottom,7.711,14.40801832,
2,461B,10/10/19,,Top,3.947,7.375360427,
2,461G,10/10/19,,Bottom,4.302,8.038504438,
2,462B,10/10/19,,Top,3.37,6.297666673,
2,463B,10/10/19,,Top,2.493,4.658778343,
2,463G,10/10/19,,Top,4.176,7.80367317,
2,464G,10/10/19,,Top,4.367,8.160594045,
2,465G,10/10/19,,Top,3.893,7.274456078,
2,466B,10/10/19,,Top,4.952,9.253302466,
2,467B,10/10/19,,Bottom,2.254,4.211712925,
2,46B,10/10/19,,Top,5.932,11.08510279,
2,46W,10/10/19,,Top,7.47,13.95915675,
2,471B,10/10/19,,Bottom,2.166,4.047175164,
2,472B,10/10/19,,Top,2.951,5.514663012,
2,474B,10/10/19,,Bottom,5.185,9.687929742,
2,475G,10/10/19,,Bottom,2.39,4.465719594,
2,476B,10/10/19,,Bottom,2.618,4.891865323,
2,477B,10/10/19,,Top,3.499,6.538228055,
2,47B,10/10/19,,Top,6.751,12.61523876,
2,47W,10/10/19,,Top,7,13.20538944,
2,482G,10/10/19,,Top,3.819,7.136548811,
2,484G,10/10/19,,Top,3.336,6.233968796,
2,485G,10/10/19,,Top,2.434,4.548522458,
2,488G,10/10/19,,Top,3.108,5.808055792,
2,489G,10/10/19,,Top,4.87,9.100782403,
2,48B,10/10/19,,Bottom,4.308,8.049506281,
2,48W,10/10/19,,Top,8.316,15.54047361,
2,493B,10/10/19,,Top,1.976,3.692351711,
2,493G,10/10/19,,Bottom,1.984,3.70701111,
2,494G,10/10/19,,Bottom,2.534,4.734783871,
2,496G,10/10/19,,Bottom,2.486,4.645216651,
2,4B,10/10/19,,Top,4.836,9.037245113,
2,4W,10/10/19,,Bottom,11.003,20.55966163,
2,51W,10/10/19,,Top,8.585,16.04275243,
2,52B,10/10/19,,Bottom,4.25,7.94133981,
2,52W,10/10/19,,Top,8.825,16.49038656,
2,54W,10/10/19,,Bottom,7.421,13.86651358,
2,56B,10/10/19,,Bottom,5.21,9.734895015,
2,56W,10/10/19,,Bottom,9.598,17.93388145,
2,57B,10/10/19,,Bottom,5.507,10.29010784,
2,58W,10/10/19,,Top,8.238,15.39471159,
2,59B,10/10/19,,Bottom,5.685,10.62243343,
2,59W,10/10/19,,Top,7.927,14.81315067,
2,61W,10/10/19,,Bottom,6.234,11.64824098,
2,62W,10/10/19,,Bottom,6.037,11.28043963,
2,64B,10/10/19,,Bottom,6.732,12.57908226,
2,64W,10/10/19,,Bottom,9.147,17.09163182,
